,date,region,prediction_confirmed,prediction_deaths
46,2020-06-12,RU-ALT,6663.20654296875,291.0006103515625
47,2020-06-13,RU-ALT,7150.08154296875,323.853759765625
48,2020-06-14,RU-ALT,7672.55029296875,361.0201416015625
49,2020-06-15,RU-ALT,8233.10546875,402.20068359375
50,2020-06-16,RU-ALT,8834.671875,444.775146484375
51,2020-06-17,RU-ALT,9480.13671875,489.0400390625
52,2020-06-18,RU-ALT,10172.85546875,553.7891845703125
53,2020-06-19,RU-ALT,10916.2421875,651.1904296875
54,2020-06-20,RU-ALT,11713.82421875,711.819091796875
55,2020-06-21,RU-ALT,12569.67578125,587.633056640625
56,2020-06-22,RU-ALT,13488.08984375,644.97998046875
57,2020-06-23,RU-ALT,14473.65234375,1025.147705078125
58,2020-06-24,RU-ALT,15531.15234375,1122.458740234375
59,2020-06-25,RU-ALT,16665.92578125,1269.735107421875
60,2020-06-26,RU-ALT,17883.67578125,996.258056640625
61,2020-06-27,RU-ALT,19190.28515625,1108.8369140625
62,2020-06-28,RU-ALT,20592.47265625,1746.9345703125
63,2020-06-29,RU-ALT,22097.19921875,1898.4453125
64,2020-06-30,RU-ALT,23711.69921875,2150.25341796875
65,2020-07-01,RU-ALT,25444.31640625,1685.6630859375
66,2020-07-02,RU-ALT,27303.36328125,1878.57958984375
67,2020-07-03,RU-ALT,29298.28515625,2957.7529296875
68,2020-07-04,RU-ALT,31439.09765625,3213.78662109375
69,2020-07-05,RU-ALT,33736.09765625,3640.42333984375
70,2020-07-06,RU-ALT,36200.91015625,2853.87451171875
71,2020-07-07,RU-ALT,38846.03515625,3180.47412109375
72,2020-07-08,RU-ALT,41684.36328125,5007.62451171875
73,2020-07-09,RU-ALT,44730.19140625,5440.97412109375
74,2020-07-10,RU-ALT,47998.23828125,6163.27978515625
75,2020-07-11,RU-ALT,51505.37890625,4831.67431640625
76,2020-07-12,RU-ALT,55268.36328125,5384.51611328125
77,2020-07-13,RU-ALT,59306.98828125,8477.9296875
78,2020-07-14,RU-ALT,63640.20703125,9211.73046875
79,2020-07-15,RU-ALT,68290.453125,10434.486328125
80,2020-07-16,RU-ALT,73279.671875,8180.15673828125
81,2020-07-17,RU-ALT,78633.953125,9116.150390625
82,2020-07-18,RU-ALT,84379.453125,14353.283203125
83,2020-07-19,RU-ALT,90545.109375,15595.501953125
84,2020-07-20,RU-ALT,97160.671875,17665.779296875
85,2020-07-21,RU-ALT,104259.609375,13849.080078125
86,2020-07-22,RU-ALT,111877.359375,15433.666015625
87,2020-07-23,RU-ALT,120051.671875,24300.353515625
88,2020-07-24,RU-ALT,128823.421875,26403.439453125
89,2020-07-25,RU-ALT,138235.859375,29908.353515625
90,2020-07-26,RU-ALT,148336.234375,23446.619140625
91,2020-07-27,RU-ALT,159174.859375,26129.501953125
92,2020-07-28,RU-ALT,170804.859375,41140.66015625
93,2020-07-29,RU-ALT,183284.359375,44701.23828125
94,2020-07-30,RU-ALT,196676.609375,50635.23828125
95,2020-07-31,RU-ALT,211046.546875,39695.39453125
96,2020-08-01,RU-ALT,226467.421875,44237.44140625
97,2020-08-02,RU-ALT,243013.671875,69651.890625
98,2020-08-03,RU-ALT,260769.546875,75679.75
99,2020-08-04,RU-ALT,279823.3125,85726.25
100,2020-08-05,RU-ALT,300268.1875,67204.90625
101,2020-08-06,RU-ALT,322209.6875,74894.203125
102,2020-08-07,RU-ALT,345751.5625,117922.046875
103,2020-08-08,RU-ALT,371015.4375,128127.421875
104,2020-08-09,RU-ALT,398122.8125,145135.640625
105,2020-08-10,RU-ALT,427211.0625,113779.421875
106,2020-08-11,RU-ALT,458423.8125,126798.015625
107,2020-08-12,RU-ALT,491922.8125,199642.953125
108,2020-08-13,RU-ALT,527864.5625,216921.265625
109,2020-08-14,RU-ALT,566433.3125,245717.328125
110,2020-08-15,RU-ALT,607818.8125,192631.328125
111,2020-08-16,RU-ALT,652229.0625,214671.265625
112,2020-08-17,RU-ALT,699884.8125,337998.28125
113,2020-08-18,RU-ALT,751026.5625,367251.46875
114,2020-08-19,RU-ALT,805894.3125,416003.28125
115,2020-08-20,RU-ALT,864777.5625,326123.78125
116,2020-08-21,RU-ALT,927966.5625,363440.03125
117,2020-08-22,RU-ALT,995770.0625,572236.625
118,2020-08-23,RU-ALT,1068520.0,621758.125
119,2020-08-24,RU-ALT,1146597.5,704297.125
120,2020-08-25,RU-ALT,1230377.0,552134.5
121,2020-08-26,RU-ALT,1320273.0,615304.75
122,2020-08-27,RU-ALT,1416740.5,968800.0
123,2020-08-28,RU-ALT,1520246.5,1052647.75
124,2020-08-29,RU-ALT,1631333.5,1192379.5
125,2020-08-30,RU-ALT,1750522.0,934763.75
126,2020-08-31,RU-ALT,1878430.0,1041718.25
127,2020-09-01,RU-ALT,2015684.0,1640189.5
128,2020-09-02,RU-ALT,2162944.0,1782147.0
129,2020-09-03,RU-ALT,2320990.0,2018713.5
130,2020-09-04,RU-ALT,2490582.0,1582580.0
131,2020-09-05,RU-ALT,2672547.0,1763658.5
132,2020-09-06,RU-ALT,2867830.0,2776862.0
133,2020-09-07,RU-ALT,3077374.0,3017199.5
134,2020-09-08,RU-ALT,3302218.0,3417730.0
135,2020-09-09,RU-ALT,3543488.0,2679319.0
136,2020-09-10,RU-ALT,3802396.0,2985902.0
137,2020-09-11,RU-ALT,4080224.0,4701309.0
138,2020-09-12,RU-ALT,4378334.0,5108149.0
139,2020-09-13,RU-ALT,4698238.0,5786262.0
140,2020-09-14,RU-ALT,5041542.0,4536110.0
141,2020-09-15,RU-ALT,5409888.0,5055146.0
142,2020-09-16,RU-ALT,5805166.0,7959322.0
143,2020-09-17,RU-ALT,6229326.0,8648196.0
144,2020-09-18,RU-ALT,6684476.0,9796212.0
145,2020-09-19,RU-ALT,7172868.0,7679752.0
146,2020-09-20,RU-ALT,7696976.0,8558476.0
147,2020-09-21,RU-ALT,8259320.0,13475224.0
148,2020-09-22,RU-ALT,8862800.0,14641436.0
149,2020-09-23,RU-ALT,9510412.0,16585060.0
150,2020-09-24,RU-ALT,10205252.0,13001832.0
151,2020-09-25,RU-ALT,10950888.0,14489544.0
152,2020-09-26,RU-ALT,11751092.0,22813828.0
153,2020-09-27,RU-ALT,12609672.0,24788188.0
154,2020-09-28,RU-ALT,13530952.0,28078848.0
155,2020-09-29,RU-ALT,14519616.0,22012224.0
156,2020-09-30,RU-ALT,15580448.0,24531096.0
157,2020-10-01,RU-ALT,16718848.0,38623968.0
158,2020-10-02,RU-ALT,17940536.0,41966760.0
159,2020-10-03,RU-ALT,19251512.0,47538048.0
160,2020-10-04,RU-ALT,20657968.0,37266944.0
161,2020-10-05,RU-ALT,22167304.0,41531376.0
162,2020-10-06,RU-ALT,23787008.0,65391008.0
163,2020-10-07,RU-ALT,25525008.0,71050416.0
164,2020-10-08,RU-ALT,27389952.0,80482320.0
165,2020-10-09,RU-ALT,29391408.0,63093920.0
166,2020-10-10,RU-ALT,31538944.0,70313088.0
167,2020-10-11,RU-ALT,33843328.0,110707680.0
168,2020-10-12,RU-ALT,36315936.0,120289472.0
169,2020-10-13,RU-ALT,38969360.0,136257376.0
170,2020-10-14,RU-ALT,41816784.0,106818496.0
171,2020-10-15,RU-ALT,44872320.0,119040704.0
172,2020-10-16,RU-ALT,48150896.0,187430080.0
173,2020-10-17,RU-ALT,51669040.0,203650752.0
174,2020-10-18,RU-ALT,55444128.0,230685888.0
175,2020-10-19,RU-ALT,59495104.0,180846144.0
176,2020-10-20,RU-ALT,63842400.0,201537536.0
177,2020-10-21,RU-ALT,68507136.0,317320640.0
178,2020-10-22,RU-ALT,73512928.0,344784896.0
179,2020-10-23,RU-ALT,78883264.0,390553600.0
180,2020-10-24,RU-ALT,84647424.0,306174720.0
181,2020-10-25,RU-ALT,90832544.0,341207040.0
182,2020-10-26,RU-ALT,97468416.0,537232384.0
183,2020-10-27,RU-ALT,104590432.0,583726336.0
184,2020-10-28,RU-ALT,112232256.0,661213440.0
185,2020-10-29,RU-ALT,120432832.0,518355968.0
186,2020-10-30,RU-ALT,129231808.0,577669376.0
187,2020-10-31,RU-ALT,138675072.0,909533952.0
188,2020-11-01,RU-ALT,148807296.0,988256000.0
189,2020-11-02,RU-ALT,159679488.0,1119445248.0
190,2020-11-03,RU-ALT,171346752.0,877583872.0
191,2020-11-04,RU-ALT,183866560.0,978006528.0
192,2020-11-05,RU-ALT,197300416.0,1539865088.0
193,2020-11-06,RU-ALT,211715712.0,1673125632.0
194,2020-11-07,RU-ALT,227186816.0,1895224320.0
195,2020-11-08,RU-ALT,243786752.0,1485758464.0
196,2020-11-09,RU-ALT,261597184.0,1655771648.0
197,2020-11-10,RU-ALT,280709504.0,2607001600.0
198,2020-11-11,RU-ALT,301220736.0,2832633344.0
199,2020-11-12,RU-ALT,323230976.0,3208647168.0
200,2020-11-13,RU-ALT,346848256.0,2515422208.0
201,2020-11-14,RU-ALT,372191232.0,2803250176.0
202,2020-11-15,RU-ALT,399384576.0,4413711360.0
203,2020-11-16,RU-ALT,428563968.0,4795687936.0
204,2020-11-17,RU-ALT,459878400.0,5432313856.0
205,2020-11-18,RU-ALT,493479680.0,4258647040.0
206,2020-11-19,RU-ALT,529540352.0,4745932800.0
207,2020-11-20,RU-ALT,568228608.0,7472439296.0
208,2020-11-21,RU-ALT,609746944.0,8119181312.0
209,2020-11-22,RU-ALT,654296832.0,9196965888.0
210,2020-11-23,RU-ALT,702101504.0,7209955328.0
211,2020-11-24,RU-ALT,753403648.0,8034938880.0
212,2020-11-25,RU-ALT,808451072.0,12650915840.0
213,2020-11-26,RU-ALT,867517440.0,13745823744.0
214,2020-11-27,RU-ALT,930907136.0,15570567168.0
215,2020-11-28,RU-ALT,998922240.0,12206596096.0
216,2020-11-29,RU-ALT,1071910912.0,13603176448.0
217,2020-11-30,RU-ALT,1150235648.0,21418201088.0
218,2020-12-01,RU-ALT,1234276352.0,23271923712.0
219,2020-12-02,RU-ALT,1324461056.0,26361159680.0
220,2020-12-03,RU-ALT,1421233152.0,20665851904.0
221,2020-12-04,RU-ALT,1525071872.0,23030382592.0
222,2020-12-05,RU-ALT,1636505600.0,36261314560.0
223,2020-12-06,RU-ALT,1756073984.0,39399677952.0
224,2020-12-07,RU-ALT,1884389376.0,44629835776.0
225,2020-12-08,RU-ALT,2022069248.0,34987343872.0
226,2020-12-09,RU-ALT,2169806848.0,38990970880.0
227,2020-12-10,RU-ALT,2328353792.0,61390962688.0
228,2020-12-11,RU-ALT,2498484224.0,66704064512.0
229,2020-12-12,RU-ALT,2681024512.0,75559206912.0
230,2020-12-13,RU-ALT,2876907520.0,59234254848.0
231,2020-12-14,RU-ALT,3087118336.0,66012266496.0
232,2020-12-15,RU-ALT,3312669696.0,103935737856.0
233,2020-12-16,RU-ALT,3554721792.0,112931176448.0
234,2020-12-17,RU-ALT,3814451200.0,127922438144.0
235,2020-12-18,RU-ALT,4093163520.0,100284432384.0
236,2020-12-19,RU-ALT,4392237056.0,111759130624.0
237,2020-12-20,RU-ALT,4713150464.0,175964291072.0
238,2020-12-21,RU-ALT,5057536000.0,191193284608.0
239,2020-12-22,RU-ALT,5427046400.0,216574001152.0
240,2020-12-23,RU-ALT,5823590400.0,169783721984.0
241,2020-12-24,RU-ALT,6249066496.0,189210034176.0
242,2020-12-25,RU-ALT,6705645568.0,297910140928.0
243,2020-12-26,RU-ALT,7195631616.0,323693707264.0
244,2020-12-27,RU-ALT,7721377792.0,366664548352.0
245,2020-12-28,RU-ALT,8285532160.0,287443386368.0
246,2020-12-29,RU-ALT,8890986496.0,320336297984.0
247,2020-12-30,RU-ALT,9540562944.0,504367284224.0
248,2020-12-31,RU-ALT,10237628416.0,548015439872.0
249,2020-04-27,RU-AMU,-25.784135818481445,-0.18652290105819702
250,2020-04-28,RU-AMU,-16.831987380981445,-0.6460191607475281
251,2020-04-29,RU-AMU,-3.0535454750061035,-0.5763055682182312
252,2020-04-30,RU-AMU,-9.104449272155762,-0.7524778246879578
253,2020-05-01,RU-AMU,-10.836260795593262,-0.7219039797782898
254,2020-05-02,RU-AMU,5.4261908531188965,-0.7446643710136414
255,2020-05-03,RU-AMU,16.586591720581055,-0.685595691204071
256,2020-05-04,RU-AMU,17.237470626831055,-0.4477021098136902
257,2020-05-05,RU-AMU,17.422040939331055,-0.1950480341911316
258,2020-05-06,RU-AMU,16.842451095581055,0.27378398180007935
259,2020-05-07,RU-AMU,16.416913986206055,0.8290989995002747
260,2020-05-08,RU-AMU,17.054365158081055,1.3543847799301147
261,2020-05-09,RU-AMU,18.301191329956055,1.988049864768982
262,2020-05-10,RU-AMU,19.881269454956055,2.632835626602173
263,2020-05-11,RU-AMU,21.308515548706055,3.2307064533233643
264,2020-05-12,RU-AMU,22.948408126831055,3.8549206256866455
265,2020-05-13,RU-AMU,24.791425704956055,4.487626552581787
266,2020-05-14,RU-AMU,26.777265548706055,5.121499538421631
267,2020-05-15,RU-AMU,28.874677658081055,5.799905300140381
268,2020-05-16,RU-AMU,31.023603439331055,6.528003215789795
269,2020-05-17,RU-AMU,33.24576950073242,7.3080668449401855
270,2020-05-18,RU-AMU,35.64225387573242,8.169449806213379
271,2020-05-19,RU-AMU,38.23795700073242,9.116780281066895
272,2020-05-20,RU-AMU,41.04313278198242,10.158473014831543
273,2020-05-21,RU-AMU,44.06412887573242,11.317301750183105
274,2020-05-22,RU-AMU,47.29606246948242,12.600329399108887
275,2020-05-23,RU-AMU,50.76774215698242,14.020525932312012
276,2020-05-24,RU-AMU,54.48356246948242,15.597926139831543
277,2020-05-25,RU-AMU,58.46744918823242,17.344696044921875
278,2020-05-26,RU-AMU,62.75748825073242,19.28000259399414
279,2020-05-27,RU-AMU,67.35417175292969,21.42763900756836
280,2020-05-28,RU-AMU,72.29655456542969,23.80801010131836
281,2020-05-29,RU-AMU,77.58659362792969,26.448062896728516
282,2020-05-30,RU-AMU,83.26432800292969,29.37863540649414
283,2020-05-31,RU-AMU,89.35319519042969,32.62883377075195
284,2020-06-01,RU-AMU,95.89225769042969,36.23618698120117
285,2020-06-02,RU-AMU,102.91081237792969,40.24165725708008
286,2020-06-03,RU-AMU,110.45085144042969,44.686893463134766
287,2020-06-04,RU-AMU,118.51530456542969,49.62373733520508
288,2020-06-05,RU-AMU,127.19499206542969,55.10567092895508
289,2020-06-06,RU-AMU,136.4977264404297,61.19145584106445
290,2020-06-07,RU-AMU,146.4918670654297,67.9508056640625
291,2020-06-08,RU-AMU,157.2321014404297,75.45742797851562
292,2020-06-09,RU-AMU,168.7008514404297,83.79498291015625
293,2020-06-10,RU-AMU,181.0426483154297,93.05624389648438
294,2020-06-11,RU-AMU,194.2848358154297,103.34173583984375
295,2020-06-12,RU-AMU,208.5250701904297,114.76263427734375
296,2020-06-13,RU-AMU,223.7906951904297,127.45639038085938
297,2020-06-14,RU-AMU,240.1422576904297,141.56451416015625
298,2020-06-15,RU-AMU,257.6266174316406,157.2330322265625
299,2020-06-16,RU-AMU,276.4859924316406,174.603271484375
300,2020-06-17,RU-AMU,296.6539611816406,193.88128662109375
301,2020-06-18,RU-AMU,318.4000549316406,215.41693115234375
302,2020-06-19,RU-AMU,341.6656799316406,239.646484375
303,2020-06-20,RU-AMU,366.5797424316406,266.08746337890625
304,2020-06-21,RU-AMU,393.3531799316406,293.7919921875
305,2020-06-22,RU-AMU,422.1852111816406,324.2318115234375
306,2020-06-23,RU-AMU,453.0367736816406,373.6693115234375
307,2020-06-24,RU-AMU,486.2086486816406,429.25634765625
308,2020-06-25,RU-AMU,521.8258666992188,448.953125
309,2020-06-26,RU-AMU,559.9430541992188,482.7108154296875
310,2020-06-27,RU-AMU,600.7946166992188,549.2333984375
311,2020-06-28,RU-AMU,644.6852416992188,640.259765625
312,2020-06-29,RU-AMU,691.8805541992188,731.484619140625
313,2020-06-30,RU-AMU,742.3727416992188,759.249267578125
314,2020-07-01,RU-AMU,796.6539916992188,811.45458984375
315,2020-07-02,RU-AMU,854.6774291992188,926.343505859375
316,2020-07-03,RU-AMU,917.2868041992188,1082.37353515625
317,2020-07-04,RU-AMU,984.3805541992188,1237.497802734375
318,2020-07-05,RU-AMU,1056.2086181640625,1285.351318359375
319,2020-07-06,RU-AMU,1133.3023681640625,1374.229248046875
320,2020-07-07,RU-AMU,1216.2554931640625,1568.572021484375
321,2020-07-08,RU-AMU,1305.2711181640625,1832.866943359375
322,2020-07-09,RU-AMU,1400.5992431640625,2095.298583984375
323,2020-07-10,RU-AMU,1503.1304931640625,2176.079345703125
324,2020-07-11,RU-AMU,1612.8648681640625,2326.663818359375
325,2020-07-12,RU-AMU,1730.3023681640625,2655.589111328125
326,2020-07-13,RU-AMU,1856.9429931640625,3103.052001953125
327,2020-07-14,RU-AMU,1992.6929931640625,3547.406494140625
328,2020-07-15,RU-AMU,2138.443115234375,3684.104736328125
329,2020-07-16,RU-AMU,2294.380615234375,3939.093017578125
330,2020-07-17,RU-AMU,2462.099365234375,4496.02587890625
331,2020-07-18,RU-AMU,2641.943115234375,5253.47509765625
332,2020-07-19,RU-AMU,2835.130615234375,6005.85595703125
333,2020-07-20,RU-AMU,3041.943115234375,6237.32666015625
334,2020-07-21,RU-AMU,3264.943115234375,6668.87939453125
335,2020-07-22,RU-AMU,3502.474365234375,7611.73876953125
336,2020-07-23,RU-AMU,3759.505615234375,8894.212890625
337,2020-07-24,RU-AMU,4034.505615234375,10167.9453125
338,2020-07-25,RU-AMU,4329.06787109375,10559.923828125
339,2020-07-26,RU-AMU,4645.00537109375,11290.572265625
340,2020-07-27,RU-AMU,4984.44287109375,12886.900390625
341,2020-07-28,RU-AMU,5348.13037109375,15058.013671875
342,2020-07-29,RU-AMU,5739.25537109375,17214.451171875
343,2020-07-30,RU-AMU,6158.88037109375,17878.044921875
344,2020-07-31,RU-AMU,6608.94287109375,19115.123046875
345,2020-08-01,RU-AMU,7092.63037109375,21817.669921875
346,2020-08-02,RU-AMU,7608.81787109375,25493.607421875
347,2020-08-03,RU-AMU,8166.06787109375,29144.396484375
348,2020-08-04,RU-AMU,8761.068359375,30267.693359375
349,2020-08-05,RU-AMU,9403.568359375,32362.154296875
350,2020-08-06,RU-AMU,10089.943359375,36937.703125
351,2020-08-07,RU-AMU,10828.443359375,43160.859375
352,2020-08-08,RU-AMU,11620.068359375,49341.796875
353,2020-08-09,RU-AMU,12467.193359375,51244.0
354,2020-08-10,RU-AMU,13376.193359375,54789.484375
355,2020-08-11,RU-AMU,14354.443359375,62536.125
356,2020-08-12,RU-AMU,15403.193359375,73073.015625
357,2020-08-13,RU-AMU,16531.693359375,83536.921875
358,2020-08-14,RU-AMU,17737.693359375,86756.765625
359,2020-08-15,RU-AMU,19032.943359375,92759.109375
360,2020-08-16,RU-AMU,20426.943359375,105875.578125
361,2020-08-17,RU-AMU,21917.693359375,123713.546875
362,2020-08-18,RU-AMU,23513.443359375,141428.609375
363,2020-08-19,RU-AMU,25234.443359375,146880.484375
364,2020-08-20,RU-AMU,27077.193359375,157045.359375
365,2020-08-21,RU-AMU,29058.443359375,179245.296875
366,2020-08-22,RU-AMU,31178.943359375,209448.234375
367,2020-08-23,RU-AMU,33461.94140625,239439.171875
368,2020-08-24,RU-AMU,35898.94140625,248672.046875
369,2020-08-25,RU-AMU,38524.44140625,265875.03125
370,2020-08-26,RU-AMU,41340.94140625,303464.59375
371,2020-08-27,RU-AMU,44371.94140625,354591.34375
372,2020-08-28,RU-AMU,47598.94140625,405374.21875
373,2020-08-29,RU-AMU,51081.94140625,421002.46875
374,2020-08-30,RU-AMU,54820.44140625,450133.46875
375,2020-08-31,RU-AMU,58825.94140625,513776.34375
376,2020-09-01,RU-AMU,63125.94140625,600339.5
377,2020-09-02,RU-AMU,67718.9453125,686307.375
378,2020-09-03,RU-AMU,72676.9453125,712758.0
379,2020-09-04,RU-AMU,77994.9453125,762086.75
380,2020-09-05,RU-AMU,83696.9453125,869826.5
381,2020-09-06,RU-AMU,89801.9453125,1016377.75
382,2020-09-07,RU-AMU,96356.9453125,1161922.5
383,2020-09-08,RU-AMU,103409.9453125,1206710.5
384,2020-09-09,RU-AMU,110943.9453125,1290207.5
385,2020-09-10,RU-AMU,119061.9453125,1472621.0
386,2020-09-11,RU-AMU,127763.9453125,1720753.0
387,2020-09-12,RU-AMU,137113.9375,1967151.0
388,2020-09-13,RU-AMU,147105.9375,2042986.0
389,2020-09-14,RU-AMU,157887.9375,2184340.0
390,2020-09-15,RU-AMU,169425.9375,2493187.5
391,2020-09-16,RU-AMU,181795.9375,2913263.0
392,2020-09-17,RU-AMU,195047.9375,3330428.0
393,2020-09-18,RU-AMU,209287.9375,3458809.0
394,2020-09-19,RU-AMU,224595.9375,3698117.0
395,2020-09-20,RU-AMU,241027.9375,4220982.0
396,2020-09-21,RU-AMU,258651.9375,4932150.0
397,2020-09-22,RU-AMU,277539.9375,5638414.0
398,2020-09-23,RU-AMU,297811.9375,5855832.0
399,2020-09-24,RU-AMU,319535.9375,6261014.0
400,2020-09-25,RU-AMU,342907.9375,7146190.0
401,2020-09-26,RU-AMU,367991.9375,8350256.0
402,2020-09-27,RU-AMU,394851.9375,9545930.0
403,2020-09-28,RU-AMU,423755.9375,9913852.0
404,2020-09-29,RU-AMU,454651.9375,10599904.0
405,2020-09-30,RU-AMU,487855.9375,12098540.0
406,2020-10-01,RU-AMU,523447.9375,14137008.0
407,2020-10-02,RU-AMU,561855.9375,16161420.0
408,2020-10-03,RU-AMU,602967.9375,16784464.0
409,2020-10-04,RU-AMU,646951.9375,17945740.0
410,2020-10-05,RU-AMU,694087.9375,20483180.0
411,2020-10-06,RU-AMU,744703.9375,23934112.0
412,2020-10-07,RU-AMU,799207.9375,27361552.0
413,2020-10-08,RU-AMU,857639.9375,28416280.0
414,2020-10-09,RU-AMU,920287.9375,30382688.0
415,2020-10-10,RU-AMU,987743.9375,34678368.0
416,2020-10-11,RU-AMU,1059936.0,40521152.0
417,2020-10-12,RU-AMU,1137104.0,46323760.0
418,2020-10-13,RU-AMU,1220256.0,48108384.0
419,2020-10-14,RU-AMU,1309584.0,51438064.0
420,2020-10-15,RU-AMU,1404800.0,58710288.0
421,2020-10-16,RU-AMU,1507456.0,68602400.0
422,2020-10-17,RU-AMU,1617824.0,78426592.0
423,2020-10-18,RU-AMU,1735664.0,81450208.0
424,2020-10-19,RU-AMU,1862848.0,87085920.0
425,2020-10-20,RU-AMU,1999168.0,99397664.0
426,2020-10-21,RU-AMU,2145632.0,116145472.0
427,2020-10-22,RU-AMU,2302144.0,132775776.0
428,2020-10-23,RU-AMU,2470048.0,137895680.0
429,2020-10-24,RU-AMU,2650976.0,147436576.0
430,2020-10-25,RU-AMU,2844288.0,168280832.0
431,2020-10-26,RU-AMU,3051904.0,196636864.0
432,2020-10-27,RU-AMU,3274976.0,224793024.0
433,2020-10-28,RU-AMU,3514048.0,233458240.0
434,2020-10-29,RU-AMU,3771328.0,249614080.0
435,2020-10-30,RU-AMU,4046720.0,284904448.0
436,2020-10-31,RU-AMU,4342464.0,332908608.0
437,2020-11-01,RU-AMU,4659712.0,380576256.0
438,2020-11-02,RU-AMU,5000448.0,395250560.0
439,2020-11-03,RU-AMU,5365440.0,422602880.0
440,2020-11-04,RU-AMU,5757824.0,482343552.0
441,2020-11-05,RU-AMU,6179584.0,563615616.0
442,2020-11-06,RU-AMU,6629824.0,644326144.0
443,2020-11-07,RU-AMU,7114624.0,669159680.0
444,2020-11-08,RU-AMU,7633920.0,715461120.0
445,2020-11-09,RU-AMU,8191232.0,816612864.0
446,2020-11-10,RU-AMU,8789760.0,954204160.0
447,2020-11-11,RU-AMU,9432576.0,1090851584.0
448,2020-11-12,RU-AMU,10120704.0,1132899584.0
449,2020-11-13,RU-AMU,10860288.0,1211296256.0
450,2020-11-14,RU-AMU,11654016.0,1382558720.0
451,2020-11-15,RU-AMU,12505344.0,1615483904.0
452,2020-11-16,RU-AMU,13419392.0,1846820864.0
453,2020-11-17,RU-AMU,14399616.0,1918006272.0
454,2020-11-18,RU-AMU,15450112.0,2050733056.0
455,2020-11-19,RU-AMU,16580608.0,2340681728.0
456,2020-11-20,RU-AMU,17793280.0,2735032320.0
457,2020-11-21,RU-AMU,19094272.0,3126658048.0
458,2020-11-22,RU-AMU,20491520.0,3247227904.0
459,2020-11-23,RU-AMU,21987328.0,3471894528.0
460,2020-11-24,RU-AMU,23592960.0,3962769408.0
461,2020-11-25,RU-AMU,25317888.0,4630436864.0
462,2020-11-26,RU-AMU,27167232.0,5293506560.0
463,2020-11-27,RU-AMU,29154816.0,5497534464.0
464,2020-11-28,RU-AMU,31282688.0,5877997568.0
465,2020-11-29,RU-AMU,33559040.0,6709141504.0
466,2020-11-30,RU-AMU,36018176.0,7839408128.0
467,2020-12-01,RU-AMU,38652416.0,8962111488.0
